GEOID1,GEOID2,Subset,County,State,Continent,variable,estimate,moe,year,Tag
41051,12095,,Orange County, Florida,,MOVEDOUT,193,198,2015,OOS
41051,04025,,Yavapai County, Arizona,,MOVEDOUT,192,192,2015,OOS
41051,08013,,Boulder County, Colorado,,MOVEDIN,190,95,2018,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDIN,190,98,2018,OOS
41051,02020,,Anchorage Municipality, Alaska,,MOVEDIN,189,102,2010,OOS
41051,53067,,Thurston County, Washington,,MOVEDNET,189,132,2010,OOS
41051,06059,,Orange County, California,,MOVEDOUT,188,119,2010,OOS
41051,41007,,Clatsop County, Oregon,,MOVEDIN,187,100,2015,IS
41051,18057,,Hamilton County, Indiana,,MOVEDIN,186,280,2010,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDNET,186,123,2015,OOS
41051,41011,,Coos County, Oregon,,MOVEDOUT,185,121,2010,IS
41051,41065,,Wasco County, Oregon,,MOVEDOUT,185,111,2015,IS
41051,49035,,Salt Lake County, Utah,,MOVEDIN,185,103,2015,OOS
41051,37119,,Mecklenburg County, North Carolina,,MOVEDIN,185,129,2018,OOS
41051,53077,,Yakima County, Washington,,MOVEDIN,185,115,2018,OOS
41051,06079,,San Luis Obispo County, California,,MOVEDIN,184,143,2010,OOS
41051,41001,,Baker County, Oregon,,MOVEDNET,184,182,2018,IS
41051,08041,,El Paso County, Colorado,,MOVEDOUT,183,162,2015,OOS
41051,53077,,Yakima County, Washington,,MOVEDOUT,182,188,2015,OOS
41051,06041,,Marin County, California,,MOVEDIN,180,92,2010,OOS
41051,53029,,Island County, Washington,,MOVEDOUT,180,182,2010,OOS
41051,06013,,Contra Costa County, California,,MOVEDIN,180,110,2015,OOS
41051,06087,,Santa Cruz County, California,,MOVEDNET,180,137,2015,OOS
41051,53063,,Spokane County, Washington,,MOVEDOUT,180,72,2015,OOS
41051,06097,,Sonoma County, California,,MOVEDIN,180,90,2018,OOS
41051,3606144919,Manhattan borough, New York County, New York,,MOVEDIN,179,86,2015,OOS
41051,36061,,New York County, New York,,MOVEDIN,179,86,2015,OOS
41051,53021,,Franklin County, Washington,,MOVEDOUT,179,267,2015,OOS
41051,25017,,Middlesex County, Massachusetts,,MOVEDNET,178,204,2010,OOS
41051,51810,,Virginia Beach city, Virginia,,MOVEDIN,178,256,2015,OOS
41051,51810,,Virginia Beach city, Virginia,,MOVEDNET,178,256,2015,OOS
41051,49049,,Utah County, Utah,,MOVEDIN,178,179,2018,OOS
41051,,,,,Caribbean,MOVEDIN,178,127,2018,OOC
41051,06013,,Contra Costa County, California,,MOVEDOUT,176,103,2015,OOS
41051,06059,,Orange County, California,,MOVEDOUT,176,131,2018,OOS
41051,24005,,Baltimore County, Maryland,,MOVEDIN,175,212,2018,OOS
41051,04019,,Pima County, Arizona,,MOVEDIN,174,90,2010,OOS
41051,04019,,Pima County, Arizona,,MOVEDNET,174,162,2015,OOS
41051,41007,,Clatsop County, Oregon,,MOVEDIN,174,93,2018,IS
41051,08041,,El Paso County, Colorado,,MOVEDOUT,173,135,2010,OOS
41051,41007,,Clatsop County, Oregon,,MOVEDIN,173,94,2010,IS
41051,41033,,Josephine County, Oregon,,MOVEDIN,173,83,2015,IS
41051,53061,,Snohomish County, Washington,,MOVEDNET,173,231,2015,OOS
41051,32031,,Washoe County, Nevada,,MOVEDIN,173,104,2018,OOS
41051,48121,,Denton County, Texas,,MOVEDOUT,173,271,2018,OOS
41051,32003,,Clark County, Nevada,,MOVEDOUT,172,169,2010,OOS
41051,48453,,Travis County, Texas,,MOVEDIN,172,91,2015,OOS
41051,53067,,Thurston County, Washington,,MOVEDOUT,172,97,2018,OOS
41051,39023,,Clark County, Ohio,,MOVEDOUT,171,195,2010,OOS
41051,04021,,Pinal County, Arizona,,MOVEDOUT,171,144,2015,OOS
41051,41059,,Umatilla County, Oregon,,MOVEDOUT,171,70,2015,IS
41051,06097,,Sonoma County, California,,MOVEDOUT,171,150,2018,OOS
41051,41065,,Wasco County, Oregon,,MOVEDOUT,171,97,2018,IS
41051,53061,,Snohomish County, Washington,,MOVEDOUT,171,105,2018,OOS
41051,06097,,Sonoma County, California,,MOVEDIN,170,105,2015,OOS
41051,06065,,Riverside County, California,,MOVEDIN,169,82,2010,OOS
41051,17031,,Cook County, Illinois,,MOVEDOUT,169,116,2010,OOS
41051,37097,,Iredell County, North Carolina,,MOVEDOUT,169,252,2010,OOS
41051,17031,,Cook County, Illinois,,MOVEDOUT,169,103,2015,OOS
41051,42003,,Allegheny County, Pennsylvania,,MOVEDIN,169,197,2015,OOS
41051,2502507000,Boston city, Suffolk County, Massachusetts,,MOVEDIN,168,106,2018,OOS
41051,25025,,Suffolk County, Massachusetts,,MOVEDIN,168,106,2018,OOS
41051,53005,,Benton County, Washington,,MOVEDIN,168,102,2018,OOS
41051,41027,,Hood River County, Oregon,,MOVEDOUT,167,103,2010,IS
41051,06019,,Fresno County, California,,MOVEDOUT,167,117,2015,OOS
41051,41027,,Hood River County, Oregon,,MOVEDIN,167,125,2015,IS
41051,08059,,Jefferson County, Colorado,,MOVEDIN,166,164,2010,OOS
41051,48453,,Travis County, Texas,,MOVEDOUT,166,154,2010,OOS
41051,48113,,Dallas County, Texas,,MOVEDNET,166,201,2015,OOS
41051,53073,,Whatcom County, Washington,,MOVEDIN,166,125,2015,OOS
41051,48113,,Dallas County, Texas,,MOVEDIN,166,103,2018,OOS
41051,53005,,Benton County, Washington,,MOVEDOUT,165,89,2018,OOS
41051,53073,,Whatcom County, Washington,,MOVEDIN,165,167,2018,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDNET,164,101,2018,OOS
41051,53063,,Spokane County, Washington,,MOVEDIN,163,95,2018,OOS
41051,41045,,Malheur County, Oregon,,MOVEDOUT,162,77,2015,IS
41051,15003,,Honolulu County, Hawaii,,MOVEDOUT,162,98,2018,OOS
41051,27053,,Hennepin County, Minnesota,,MOVEDIN,162,91,2018,OOS
41051,42003,,Allegheny County, Pennsylvania,,MOVEDIN,162,190,2018,OOS
41051,47037,,Davidson County, Tennessee,,MOVEDOUT,162,117,2018,OOS
41051,16027,,Canyon County, Idaho,,MOVEDIN,160,100,2010,OOS
41051,31055,,Douglas County, Nebraska,,MOVEDIN,160,101,2010,OOS
41051,06059,,Orange County, California,,MOVEDOUT,160,104,2015,OOS
41051,06053,,Monterey County, California,,MOVEDIN,160,91,2018,OOS
41051,06071,,San Bernardino County, California,,MOVEDOUT,159,86,2015,OOS
41051,,,,U.S. Island Areas,,MOVEDIN,159,114,2015,UST
41051,06083,,Santa Barbara County, California,,MOVEDIN,158,109,2015,OOS
41051,41043,,Linn County, Oregon,,MOVEDOUT,157,78,2010,IS
41051,08031,,Denver County, Colorado,,MOVEDOUT,157,98,2015,OOS
41051,,,,,Oceania and At Sea,MOVEDIN,157,113,2015,OOC
41051,53041,,Lewis County, Washington,,MOVEDOUT,156,123,2015,OOS
41051,25021,,Norfolk County, Massachusetts,,MOVEDIN,155,210,2010,OOS
41051,41049,,Morrow County, Oregon,,MOVEDOUT,155,137,2010,IS
41051,48029,,Bexar County, Texas,,MOVEDIN,154,146,2015,OOS
41051,16001,,Ada County, Idaho,,MOVEDOUT,153,98,2010,OOS
41051,35001,,Bernalillo County, New Mexico,,MOVEDIN,153,145,2010,OOS
41051,06059,,Orange County, California,,MOVEDNET,153,157,2015,OOS
41051,16081,,Teton County, Idaho,,MOVEDOUT,152,204,2010,OOS
41051,41035,,Klamath County, Oregon,,MOVEDIN,152,105,2015,IS
41051,06071,,San Bernardino County, California,,MOVEDIN,152,108,2018,OOS
41051,48113,,Dallas County, Texas,,MOVEDOUT,152,122,2018,OOS
41051,04003,,Cochise County, Arizona,,MOVEDOUT,151,159,2010,OOS
41051,2501762535,Somerville city, Middlesex County, Massachusetts,,MOVEDIN,151,146,2010,OOS
41051,31055,,Douglas County, Nebraska,,MOVEDNET,151,107,2010,OOS
41051,53077,,Yakima County, Washington,,MOVEDOUT,150,112,2010,OOS
41051,12011,,Broward County, Florida,,MOVEDIN,150,89,2018,OOS
41051,16001,,Ada County, Idaho,,MOVEDIN,150,71,2018,OOS
41051,38017,,Cass County, North Dakota,,MOVEDOUT,150,178,2018,OOS
41051,2502507000,Boston city, Suffolk County, Massachusetts,,MOVEDIN,149,92,2010,OOS
41051,25025,,Suffolk County, Massachusetts,,MOVEDIN,149,92,2010,OOS
41051,06065,,Riverside County, California,,MOVEDOUT,149,81,2015,OOS
41051,06081,,San Mateo County, California,,MOVEDIN,149,95,2015,OOS
41051,06081,,San Mateo County, California,,MOVEDNET,149,95,2015,OOS
41051,41041,,Lincoln County, Oregon,,MOVEDIN,149,82,2015,IS
41051,,,,,Africa,MOVEDIN,148,99,2010,OOC
41051,53015,,Cowlitz County, Washington,,MOVEDOUT,148,74,2015,OOS
41051,27053,,Hennepin County, Minnesota,,MOVEDIN,147,94,2010,OOS
41051,06071,,San Bernardino County, California,,MOVEDNET,146,174,2010,OOS
41051,53015,,Cowlitz County, Washington,,MOVEDIN,146,76,2015,OOS
41051,06083,,Santa Barbara County, California,,MOVEDIN,146,122,2018,OOS
41051,41031,,Jefferson County, Oregon,,MOVEDOUT,146,85,2018,IS
41051,50007,,Chittenden County, Vermont,,MOVEDOUT,146,132,2018,OOS
41051,12086,,Miami-Dade County, Florida,,MOVEDIN,145,104,2018,OOS
41051,53077,,Yakima County, Washington,,MOVEDOUT,145,139,2018,OOS
41051,25021,,Norfolk County, Massachusetts,,MOVEDNET,144,211,2010,OOS
41051,41065,,Wasco County, Oregon,,MOVEDOUT,143,132,2010,IS
41051,26161,,Washtenaw County, Michigan,,MOVEDOUT,143,119,2018,OOS
41051,41035,,Klamath County, Oregon,,MOVEDNET,143,169,2018,IS
41051,53035,,Kitsap County, Washington,,MOVEDIN,142,137,2010,OOS
41051,37119,,Mecklenburg County, North Carolina,,MOVEDNET,141,133,2018,OOS
41051,41007,,Clatsop County, Oregon,,MOVEDOUT,141,110,2018,IS
41051,08013,,Boulder County, Colorado,,MOVEDIN,140,86,2010,OOS
41051,2501762535,Somerville city, Middlesex County, Massachusetts,,MOVEDIN,140,105,2015,OOS
41051,27123,,Ramsey County, Minnesota,,MOVEDIN,140,118,2015,OOS
41051,06041,,Marin County, California,,MOVEDNET,139,98,2010,OOS
41051,08013,,Boulder County, Colorado,,MOVEDOUT,139,84,2010,OOS
41051,30063,,Missoula County, Montana,,MOVEDIN,139,89,2010,OOS
41051,06095,,Solano County, California,,MOVEDIN,139,94,2015,OOS
41051,4210160000,Philadelphia city, Philadelphia County, Pennsylvania,,MOVEDIN,139,78,2018,OOS
41051,42101,,Philadelphia County, Pennsylvania,,MOVEDIN,139,78,2018,OOS
41051,06085,,Santa Clara County, California,,MOVEDOUT,138,101,2010,OOS
41051,27053,,Hennepin County, Minnesota,,MOVEDOUT,138,91,2010,OOS
41051,41061,,Union County, Oregon,,MOVEDIN,138,206,2015,IS
41051,05119,,Pulaski County, Arkansas,,MOVEDIN,138,108,2018,OOS
41051,41031,,Jefferson County, Oregon,,MOVEDIN,138,124,2018,IS
41051,18057,,Hamilton County, Indiana,,MOVEDNET,137,310,2010,OOS
41051,53061,,Snohomish County, Washington,,MOVEDOUT,137,154,2010,OOS
41051,53037,,Kittitas County, Washington,,MOVEDOUT,137,136,2018,OOS
41051,06089,,Shasta County, California,,MOVEDIN,136,134,2018,OOS
41051,06065,,Riverside County, California,,MOVEDOUT,135,77,2010,OOS
41051,06065,,Riverside County, California,,MOVEDNET,135,173,2015,OOS
41051,41039,,Lane County, Oregon,,MOVEDNET,135,534,2015,IS
41051,12011,,Broward County, Florida,,MOVEDNET,134,209,2010,OOS
41051,37051,,Cumberland County, North Carolina,,MOVEDIN,134,211,2010,OOS
41051,41043,,Linn County, Oregon,,MOVEDIN,134,76,2010,IS
41051,06079,,San Luis Obispo County, California,,MOVEDIN,134,112,2015,OOS
41051,34013,,Essex County, New Jersey,,MOVEDIN,134,126,2015,OOS
41051,08031,,Denver County, Colorado,,MOVEDIN,133,85,2018,OOS
41051,2616103000,Ann Arbor city, Washtenaw County, Michigan,,MOVEDOUT,133,119,2018,OOS
41051,53071,,Walla Walla County, Washington,,MOVEDIN,133,135,2018,OOS
41051,2502155745,Quincy city, Norfolk County, Massachusetts,,MOVEDIN,132,206,2010,OOS
41051,2502155745,Quincy city, Norfolk County, Massachusetts,,MOVEDNET,132,206,2010,OOS
41051,12031,,Duval County, Florida,,MOVEDOUT,132,140,2015,OOS
41051,2501762535,Somerville city, Middlesex County, Massachusetts,,MOVEDNET,132,106,2015,OOS
41051,47037,,Davidson County, Tennessee,,MOVEDOUT,132,129,2015,OOS
41051,08059,,Jefferson County, Colorado,,MOVEDNET,131,164,2010,OOS
41051,40125,,Pottawatomie County, Oklahoma,,MOVEDIN,131,217,2015,OOS
41051,40125,,Pottawatomie County, Oklahoma,,MOVEDNET,131,217,2015,OOS
41051,39035,,Cuyahoga County, Ohio,,MOVEDOUT,131,80,2018,OOS
41051,04001,,Apache County, Arizona,,MOVEDIN,130,202,2010,OOS
41051,04001,,Apache County, Arizona,,MOVEDNET,130,202,2010,OOS
41051,39049,,Franklin County, Ohio,,MOVEDOUT,130,97,2010,OOS
41051,39061,,Hamilton County, Ohio,,MOVEDIN,130,97,2010,OOS
41051,41047,,Marion County, Oregon,,MOVEDNET,130,562,2015,IS
41051,06085,,Santa Clara County, California,,MOVEDNET,129,233,2015,OOS
41051,06053,,Monterey County, California,,MOVEDNET,129,98,2018,OOS
41051,24005,,Baltimore County, Maryland,,MOVEDNET,129,219,2018,OOS
41051,42091,,Montgomery County, Pennsylvania,,MOVEDOUT,129,113,2018,OOS
41051,53075,,Whitman County, Washington,,MOVEDIN,128,117,2018,OOS
41051,06097,,Sonoma County, California,,MOVEDIN,126,76,2010,OOS
41051,41061,,Union County, Oregon,,MOVEDIN,126,103,2010,IS
41051,40143,,Tulsa County, Oklahoma,,MOVEDOUT,126,99,2015,OOS
41051,48141,,El Paso County, Texas,,MOVEDOUT,126,161,2015,OOS
41051,05119,,Pulaski County, Arkansas,,MOVEDNET,126,108,2018,OOS
41051,16055,,Kootenai County, Idaho,,MOVEDOUT,125,101,2010,OOS
41051,2705343000,Minneapolis city, Hennepin County, Minnesota,,MOVEDIN,125,92,2010,OOS
41051,55133,,Waukesha County, Wisconsin,,MOVEDIN,125,125,2010,OOS
41051,08059,,Jefferson County, Colorado,,MOVEDIN,125,104,2015,OOS
41051,12086,,Miami-Dade County, Florida,,MOVEDOUT,125,171,2015,OOS
41051,34013,,Essex County, New Jersey,,MOVEDNET,125,126,2015,OOS
41051,30031,,Gallatin County, Montana,,MOVEDIN,124,111,2010,OOS
41051,41057,,Tillamook County, Oregon,,MOVEDIN,124,74,2015,IS
41051,48201,,Harris County, Texas,,MOVEDIN,124,92,2015,OOS
41051,06019,,Fresno County, California,,MOVEDOUT,124,97,2018,OOS
41051,2502507000,Boston city, Suffolk County, Massachusetts,,MOVEDNET,124,110,2018,OOS
41051,25025,,Suffolk County, Massachusetts,,MOVEDNET,124,110,2018,OOS
41051,34013,,Essex County, New Jersey,,MOVEDIN,124,135,2018,OOS
41051,41049,,Morrow County, Oregon,,MOVEDOUT,124,121,2018,IS
41051,53035,,Kitsap County, Washington,,MOVEDOUT,124,83,2018,OOS
41051,55079,,Milwaukee County, Wisconsin,,MOVEDIN,124,88,2018,OOS
41051,4204533144,Haverford township, Delaware County, Pennsylvania,,MOVEDIN,123,134,2010,OOS
41051,4204533144,Haverford township, Delaware County, Pennsylvania,,MOVEDNET,123,134,2010,OOS
41051,42045,,Delaware County, Pennsylvania,,MOVEDIN,123,134,2010,OOS
41051,41033,,Josephine County, Oregon,,MOVEDIN,122,67,2018,IS
41051,41033,,Josephine County, Oregon,,MOVEDOUT,122,80,2018,IS
41051,04021,,Pinal County, Arizona,,MOVEDIN,121,153,2018,OOS
41051,08031,,Denver County, Colorado,,MOVEDOUT,121,89,2018,OOS
41051,40125,,Pottawatomie County, Oklahoma,,MOVEDIN,121,199,2018,OOS
41051,40125,,Pottawatomie County, Oklahoma,,MOVEDNET,121,199,2018,OOS
41051,35049,,Santa Fe County, New Mexico,,MOVEDIN,120,82,2010,OOS
41051,41035,,Klamath County, Oregon,,MOVEDOUT,120,94,2010,IS
41051,41041,,Lincoln County, Oregon,,MOVEDIN,120,88,2010,IS
41051,41031,,Jefferson County, Oregon,,MOVEDOUT,120,71,2015,IS
41051,02020,,Anchorage Municipality, Alaska,,MOVEDNET,120,168,2018,OOS
41051,,,,,Caribbean,MOVEDIN,119,111,2010,OOC
41051,2502507000,Boston city, Suffolk County, Massachusetts,,MOVEDIN,119,119,2015,OOS
41051,25025,,Suffolk County, Massachusetts,,MOVEDIN,119,119,2015,OOS
41051,41033,,Josephine County, Oregon,,MOVEDNET,119,101,2015,IS
41051,53067,,Thurston County, Washington,,MOVEDOUT,119,80,2015,OOS
41051,37183,,Wake County, North Carolina,,MOVEDIN,119,83,2018,OOS
41051,4210160000,Philadelphia city, Philadelphia County, Pennsylvania,,MOVEDIN,118,94,2010,OOS
41051,42101,,Philadelphia County, Pennsylvania,,MOVEDIN,118,94,2010,OOS
41051,04015,,Mohave County, Arizona,,MOVEDIN,118,128,2015,OOS
41051,36029,,Erie County, New York,,MOVEDIN,118,118,2015,OOS
41051,36029,,Erie County, New York,,MOVEDNET,118,118,2015,OOS
41051,27053,,Hennepin County, Minnesota,,MOVEDOUT,118,81,2018,OOS
41051,32031,,Washoe County, Nevada,,MOVEDNET,118,120,2018,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDIN,117,79,2010,OOS
41051,26125,,Oakland County, Michigan,,MOVEDOUT,117,114,2010,OOS
41051,42003,,Allegheny County, Pennsylvania,,MOVEDIN,117,79,2010,OOS
41051,42003,,Allegheny County, Pennsylvania,,MOVEDNET,117,79,2010,OOS
41051,45045,,Greenville County, South Carolina,,MOVEDOUT,117,167,2010,OOS
41051,01125,,Tuscaloosa County, Alabama,,MOVEDIN,117,168,2015,OOS
41051,01125,,Tuscaloosa County, Alabama,,MOVEDNET,117,168,2015,OOS
41051,15009,,Maui County, Hawaii,,MOVEDIN,117,88,2015,OOS
41051,06047,,Merced County, California,,MOVEDIN,116,159,2010,OOS
41051,06047,,Merced County, California,,MOVEDNET,116,159,2010,OOS
41051,09009,,New Haven County, Connecticut,,MOVEDIN,116,76,2010,OOS
41051,09009,,New Haven County, Connecticut,,MOVEDNET,116,76,2010,OOS
41051,4200361000,Pittsburgh city, Allegheny County, Pennsylvania,,MOVEDIN,116,119,2015,OOS
41051,53075,,Whitman County, Washington,,MOVEDIN,116,98,2015,OOS
41051,40145,,Wagoner County, Oklahoma,,MOVEDIN,116,171,2018,OOS
41051,13121,,Fulton County, Georgia,,MOVEDIN,115,86,2010,OOS
41051,16027,,Canyon County, Idaho,,MOVEDNET,115,108,2010,OOS
41051,32023,,Nye County, Nevada,,MOVEDOUT,115,162,2010,OOS
41051,41057,,Tillamook County, Oregon,,MOVEDIN,115,62,2010,IS
41051,53041,,Lewis County, Washington,,MOVEDOUT,115,77,2010,OOS
41051,37051,,Cumberland County, North Carolina,,MOVEDNET,114,214,2010,OOS
41051,27053,,Hennepin County, Minnesota,,MOVEDIN,114,62,2015,OOS
41051,06065,,Riverside County, California,,MOVEDNET,114,207,2018,OOS
41051,13121,,Fulton County, Georgia,,MOVEDIN,114,104,2018,OOS
41051,55025,,Dane County, Wisconsin,,MOVEDOUT,114,88,2018,OOS
41051,13121,,Fulton County, Georgia,,MOVEDIN,113,83,2015,OOS
41051,37063,,Durham County, North Carolina,,MOVEDIN,113,169,2015,OOS
41051,06089,,Shasta County, California,,MOVEDOUT,113,136,2018,OOS
41051,53039,,Klickitat County, Washington,,MOVEDOUT,113,102,2018,OOS
41051,29095,,Jackson County, Missouri,,MOVEDOUT,112,117,2015,OOS
41051,06079,,San Luis Obispo County, California,,MOVEDIN,112,76,2018,OOS
41051,35049,,Santa Fe County, New Mexico,,MOVEDIN,112,97,2018,OOS
41051,41027,,Hood River County, Oregon,,MOVEDNET,112,165,2018,IS
41051,5507953000,Milwaukee city, Milwaukee County, Wisconsin,,MOVEDIN,112,87,2018,OOS
41051,08041,,El Paso County, Colorado,,MOVEDIN,111,94,2010,OOS
41051,06111,,Ventura County, California,,MOVEDIN,111,118,2015,OOS
41051,2714156896,St. Cloud city, Sherburne County, Minnesota,,MOVEDOUT,111,174,2015,OOS
41051,27141,,Sherburne County, Minnesota,,MOVEDOUT,111,174,2015,OOS
41051,41011,,Coos County, Oregon,,MOVEDOUT,111,92,2015,IS
41051,06083,,Santa Barbara County, California,,MOVEDIN,110,85,2010,OOS
41051,3606144919,Manhattan borough, New York County, New York,,MOVEDNET,110,240,2010,OOS
41051,36061,,New York County, New York,,MOVEDNET,110,240,2010,OOS
41051,49049,,Utah County, Utah,,MOVEDOUT,110,125,2015,OOS
41051,09001,,Fairfield County, Connecticut,,MOVEDIN,110,133,2018,OOS
41051,09001,,Fairfield County, Connecticut,,MOVEDNET,110,133,2018,OOS
41051,34017,,Hudson County, New Jersey,,MOVEDIN,110,110,2018,OOS
41051,34017,,Hudson County, New Jersey,,MOVEDNET,110,110,2018,OOS
41051,49035,,Salt Lake County, Utah,,MOVEDNET,110,257,2018,OOS
41051,40143,,Tulsa County, Oklahoma,,MOVEDOUT,109,138,2010,OOS
41051,06095,,Solano County, California,,MOVEDNET,109,102,2015,OOS
41051,2701910918,Chanhassen city, Carver County, Minnesota,,MOVEDIN,109,169,2015,OOS
41051,2701910918,Chanhassen city, Carver County, Minnesota,,MOVEDNET,109,169,2015,OOS
41051,27019,,Carver County, Minnesota,,MOVEDIN,109,169,2015,OOS
41051,27019,,Carver County, Minnesota,,MOVEDNET,109,169,2015,OOS
41051,49049,,Utah County, Utah,,MOVEDOUT,109,93,2018,OOS
41051,2501762535,Somerville city, Middlesex County, Massachusetts,,MOVEDNET,108,162,2010,OOS
41051,29095,,Jackson County, Missouri,,MOVEDOUT,108,155,2010,OOS
41051,06111,,Ventura County, California,,MOVEDIN,108,82,2018,OOS
41051,08069,,Larimer County, Colorado,,MOVEDIN,108,89,2018,OOS
41051,21111,,Jefferson County, Kentucky,,MOVEDOUT,108,98,2018,OOS
41051,40145,,Wagoner County, Oklahoma,,MOVEDNET,108,171,2018,OOS
41051,4200361000,Pittsburgh city, Allegheny County, Pennsylvania,,MOVEDIN,108,105,2018,OOS
41051,53075,,Whitman County, Washington,,MOVEDNET,108,122,2018,OOS
41051,42003,,Allegheny County, Pennsylvania,,MOVEDNET,107,206,2015,OOS
41051,12086,,Miami-Dade County, Florida,,MOVEDNET,107,110,2018,OOS
41051,22033,,East Baton Rouge Parish, Louisiana,,MOVEDOUT,107,161,2018,OOS
41051,34013,,Essex County, New Jersey,,MOVEDNET,107,138,2018,OOS
41051,41013,,Crook County, Oregon,,MOVEDIN,107,135,2018,IS
41051,41057,,Tillamook County, Oregon,,MOVEDIN,107,79,2018,IS
41051,53067,,Thurston County, Washington,,MOVEDNET,107,180,2018,OOS
41051,08005,,Arapahoe County, Colorado,,MOVEDOUT,106,75,2010,OOS
41051,46103,,Pennington County, South Dakota,,MOVEDOUT,106,158,2010,OOS
41051,53005,,Benton County, Washington,,MOVEDOUT,106,60,2010,OOS
41051,53073,,Whatcom County, Washington,,MOVEDIN,106,70,2010,OOS
41051,06089,,Shasta County, California,,MOVEDOUT,106,97,2015,OOS
41051,06099,,Stanislaus County, California,,MOVEDIN,106,83,2015,OOS
41051,06099,,Stanislaus County, California,,MOVEDNET,106,83,2015,OOS
41051,02020,,Anchorage Municipality, Alaska,,MOVEDOUT,106,98,2018,OOS
41051,50007,,Chittenden County, Vermont,,MOVEDIN,105,87,2010,OOS
41051,50007,,Chittenden County, Vermont,,MOVEDNET,105,87,2010,OOS
41051,55133,,Waukesha County, Wisconsin,,MOVEDNET,105,131,2010,OOS
41051,04019,,Pima County, Arizona,,MOVEDOUT,105,74,2015,OOS
41051,06097,,Sonoma County, California,,MOVEDNET,105,124,2015,OOS
41051,35051,,Sierra County, New Mexico,,MOVEDOUT,105,150,2015,OOS
41051,53035,,Kitsap County, Washington,,MOVEDOUT,105,103,2015,OOS
